5856.666666666667,2045525.3333333333,4738.0,0.0,27.35001220703125,1.0,0.0,4856.44
5856.666666666667,2045269.3333333333,4739.666666666667,0.00013589397091385473,27.35001220703125,1.0,0.0,4857.45
5857.0,2045184.0,4739.333333333333,0.00015099907587170567,27.310003662109374,1.0,0.0,4858.47
5859.333333333333,2044928.0,4742.333333333333,0.0003171256249778144,27.310003662109374,1.0,0.0,4859.48
5862.333333333333,2044842.6666666667,4743.666666666667,0.00032619928766153966,27.310003662109374,1.0,0.0,4860.49
5864.0,2044586.6666666667,4744.0,0.0004984026584914989,27.370001220703124,1.0,0.0,4861.51
5869.0,2044330.6666666667,4745.333333333333,0.000660279766751762,27.370001220703124,1.0,0.0,4862.52
5875.666666666667,2044245.3333333333,4749.0,0.0006570710138044249,27.370001220703124,1.0,0.0,4863.52
5884.333333333333,2043989.3333333333,4755.0,0.0008258157469524703,27.370001220703124,1.0,0.0,4864.55
5892.333333333333,2044074.6666666667,4759.0,0.0006616570787247486,27.370001220703124,1.0,0.0,4865.57
5901.0,2044245.3333333333,4762.333333333333,0.00043669631308882595,27.410009765625,1.0,0.0,4866.57
5908.666666666667,2044330.6666666667,4768.333333333333,0.0003172182792015902,27.429998779296874,1.0,0.0,4867.59
5915.333333333333,2044501.3333333333,4771.0,0.00012548800993366027,27.47000732421875,1.0,0.0,4868.61
5922.0,2044586.6666666667,4774.666666666667,3.2367282165643e-05,27.549993896484374,1.0,0.0,4869.62
5929.666666666667,2044501.3333333333,4779.0,0.00011479857312902134,27.489996337890624,1.0,0.0,4870.63
5933.0,2044586.6666666667,4781.666666666667,2.2657148173636125e-05,27.5300048828125,1.0,0.0,4871.65
5934.0,2044757.3333333333,4781.0,-0.0001492640729865028,27.549993896484374,1.0,0.0,4872.66
5933.666666666667,2044842.6666666667,4780.666666666667,-0.0002265561166743606,27.59000244140625,1.0,0.0,4873.67
5934.666666666667,2044757.3333333333,4781.0,-0.00012878174132623693,27.5300048828125,1.0,0.0,4874.69
5934.333333333333,2044672.0,4781.333333333333,-3.625041583873466e-05,27.549993896484374,1.0,0.0,4875.75
5933.666666666667,2044672.0,4779.333333333333,-3.452419183792896e-05,27.5300048828125,1.0,0.0,4876.72
5935.0,2044586.6666666667,4779.0,5.3552878341645955e-05,27.549993896484374,1.0,0.0,4877.72
5935.0,2044586.6666666667,4780.0,5.1224519789356654e-05,27.59000244140625,1.0,0.0,4878.75
5936.0,2044501.3333333333,4779.333333333333,0.0001359450167609779,27.65,1.0,0.0,4879.76
5937.0,2044416.0,4779.666666666667,0.00021751702006726282,27.609991455078124,1.0,0.0,4880.77
5945.0,2043392.0,4782.333333333333,0.0012552347701161725,27.669989013671874,1.0,0.0,4881.79
5949.333333333333,2042538.6666666667,4784.666666666667,0.0020821999329665316,27.549993896484374,1.0,0.0,4882.8
5950.0,2042197.3333333333,4787.333333333333,0.0023578320398619395,27.65,1.0,0.0,4883.82
5952.333333333333,2041856.0,4790.0,0.002627038717020573,27.59000244140625,1.0,0.0,4884.82
5956.0,2041685.3333333333,4791.333333333333,0.0027149871110334605,27.65,1.0,0.0,4885.83
5958.666666666667,2041429.3333333333,4796.666666666667,0.0028909780631284038,27.609991455078124,1.0,0.0,4886.86
5958.0,2040917.3333333333,4797.333333333333,0.0033283795901774826,27.609991455078124,1.0,0.0,4887.87
5959.666666666667,2040917.3333333333,4798.666666666667,0.003227594522129602,27.669989013671874,1.0,0.0,4888.88
5961.0,2041002.6666666667,4799.666666666667,0.0030446101079251377,27.70999755859375,1.0,0.0,4889.89
5953.666666666667,2041770.6666666667,4798.0,0.002164053901462018,27.7699951171875,1.0,0.0,4890.91
5951.666666666667,2042368.0,4796.666666666667,0.00148641435174394,27.70999755859375,1.0,0.0,4891.92
5953.0,2042368.0,4796.666666666667,0.0014462543661015036,27.7699951171875,1.0,0.0,4892.94
5954.333333333333,2042282.6666666667,4795.333333333333,0.001496550772211345,27.70999755859375,1.0,0.0,4893.95
5954.0,2042197.3333333333,4796.0,0.001546598877637919,27.729986572265624,1.0,0.0,4894.97
5952.666666666667,2042453.3333333333,4792.0,0.0012425594856753722,27.729986572265624,1.0,0.0,4895.98
5954.333333333333,2042709.3333333333,4790.666666666667,0.0009467420951141054,27.729986572265624,1.0,0.0,4896.99
